Date	App Name	App Apple Identifier	Event	Page Type	Source Type	Engagement Type	Device	Platform Version	Territory	Counts	Unique Counts
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.3	BR	5	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.3	BR	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.8	AE	3	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.8	BR	8	6
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.8	SG	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.1	BR	3	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.2	BR	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.4	BR	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.6	AR	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.6	SA	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	BR	9	8
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	FR	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	GH	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	LK	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	MX	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.1	BR	5	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.5	BR	5	5
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.5	IN	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.5	MX	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.6	BR	10	7
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.6	DO	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.6	GB	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.7	PH	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.0	BR	3	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.0	CR	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.1	BR	5	3
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.1	US	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.1	VN	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.2	BR	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.2	GT	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.2	UZ	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.3	AU	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.3	BR	10	8
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.3	CL	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.3	CO	4	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.3	MX	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.3	US	4	3
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.4	BR	4	4
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.4	US	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	AR	6	4
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	AU	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	BR	43	31
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	CO	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	IN	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	IT	6	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	MX	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	PA	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	PT	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	PY	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	SA	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	TR	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	US	6	4
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	UZ	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	AI	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	AR	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	AT	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	AU	4	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	BR	189	119
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	CA	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	CH	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	CL	7	5
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	CN	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	CO	6	6
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	DO	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	EC	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	ES	3	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	GR	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	HR	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	ID	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	IE	3	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	IT	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	JP	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	ML	5	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	MX	18	12
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	PT	3	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	PY	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	TH	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	US	13	10
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	VE	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	AU	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	BR	42	35
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	GE	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	IN	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	MX	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	US	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.0	AU	3	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.0	BR	9	8
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.0	CL	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.0	LK	4	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.0	MX	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.0	NG	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.0	US	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	AO	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	AR	8	5
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	AT	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	AU	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	BO	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	BR	265	201
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	CA	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	CH	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	CL	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	CO	4	4
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	CR	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	DO	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	DZ	3	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	EG	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	ES	10	6
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	GB	5	3
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	GT	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	HK	4	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	HN	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	IE	6	4
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	IN	4	3
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	IT	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	LA	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	LK	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	MX	9	8
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	PA	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	PE	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	PT	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	RS	4	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	RU	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	SV	2	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	UA	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	US	13	9
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	UY	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	VE	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	ZA	4	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	AR	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	BO	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	BR	131	88
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	CA	5	3
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	CL	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	CN	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	CO	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	DE	3	2
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	DZ	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	EC	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	EG	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	ES	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	GT	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	HN	2	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	HR	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	IN	4	3
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	IT	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	LK	1	1
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	MX	14	10
2025-12-29	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	PE	2	1
